symbol,description,Date,Value,src
OPEC/ORB,Petroleo OPEC,2005-09-09,57.58,Quandl
OPEC/ORB,Petroleo OPEC,2005-09-08,57.48,Quandl
OPEC/ORB,Petroleo OPEC,2005-09-07,58.43,Quandl
OPEC/ORB,Petroleo OPEC,2005-09-06,59.05,Quandl
OPEC/ORB,Petroleo OPEC,2005-09-05,59.22,Quandl
OPEC/ORB,Petroleo OPEC,2005-09-02,60.73,Quandl
OPEC/ORB,Petroleo OPEC,2005-09-01,61.37,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-31,61.1,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-30,60.36,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-29,60.33,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-26,59.76,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-25,59.75,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-24,58.9,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-23,58.15,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-22,58.1,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-19,57.53,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-18,56.51,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-17,57.71,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-16,58.89,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-15,59.05,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-12,59.14,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-11,58.28,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-10,57.3,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-09,56.45,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-08,56.57,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-05,55.29,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-04,55.07,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-03,55.43,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-02,55.13,Quandl
OPEC/ORB,Petroleo OPEC,2005-08-01,55.12,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-29,54.2,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-28,53.13,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-27,52.86,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-26,52.69,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-25,52.07,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-22,51.81,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-21,51.23,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-20,52.15,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-19,51.9,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-18,52.38,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-15,52.44,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-14,53.37,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-13,54.53,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-12,54.31,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-11,53.31,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-08,54.94,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-07,54.82,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-06,54.8,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-05,53.9,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-04,53.41,Quandl
OPEC/ORB,Petroleo OPEC,2005-07-01,52.58,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-30,52.01,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-29,52.5,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-28,53.82,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-27,54.26,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-24,53.36,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-23,52.69,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-22,52.34,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-21,52.88,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-20,52.78,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-17,51.58,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-16,50.18,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-15,52.26,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-14,52.05,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-13,50.83,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-10,50.74,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-09,50.55,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-08,50.21,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-07,50.74,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-06,51.18,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-03,50.72,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-02,50.23,Quandl
OPEC/ORB,Petroleo OPEC,2005-06-01,49.3,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-31,47.6,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-30,47.62,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-27,47.45,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-26,47.17,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-25,46.41,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-24,45.7,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-23,45.5,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-20,45.27,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-19,44.65,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-18,45.11,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-17,45.6,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-16,45.47,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-13,45.54,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-12,45.87,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-11,47.39,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-10,48.16,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-09,47.82,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-06,47.92,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-05,47.63,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-04,47.33,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-03,47.4,Quandl
OPEC/ORB,Petroleo OPEC,2005-05-02,47.79,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-29,47.9,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-28,48.03,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-27,48.88,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-26,49.9,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-25,50.17,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-22,50.61,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-21,49.25,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-20,49.02,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-19,47.71,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-18,46.52,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-15,47.08,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-14,47.5,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-13,47.84,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-12,49.43,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-11,49.14,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-08,49.94,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-07,51.85,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-06,52.1,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-05,52.27,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-04,52.93,Quandl
OPEC/ORB,Petroleo OPEC,2005-04-01,51.65,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-31,50.23,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-30,48.8,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-29,49.04,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-28,49.26,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-24,50.12,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-23,49.09,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-22,51.03,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-21,51.76,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-18,51.67,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-17,51.76,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-16,50.78,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-15,50.21,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-14,49.59,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-11,49.2,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-10,49.4,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-09,49.87,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-08,49.01,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-07,48.15,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-04,48.37,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-03,48.36,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-02,47.01,Quandl
OPEC/ORB,Petroleo OPEC,2005-03-01,46.17,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-28,46.26,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-25,45.49,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-24,45.24,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-23,44.72,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-22,44.28,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-21,43.12,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-18,42.68,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-17,42.56,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-16,41.87,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-15,41.84,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-14,41.44,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-11,41.38,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-10,40.54,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-09,39.94,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-08,39.79,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-07,39.98,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-04,40.73,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-03,40.19,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-02,40.62,Quandl
OPEC/ORB,Petroleo OPEC,2005-02-01,41.28,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-31,40.95,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-28,41.88,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-27,43.01,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-26,43.1,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-25,42.68,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-24,42.49,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-21,41.63,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-20,40.68,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-19,41.52,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-18,41.97,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-17,41.81,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-14,41.8,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-13,41.08,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-12,39.81,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-11,39.45,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-10,40.12,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-07,39.35,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-06,38.19,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-05,37.24,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-04,36.57,Quandl
OPEC/ORB,Petroleo OPEC,2005-01-03,35.67,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-31,36.43,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-30,36.19,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-29,35.54,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-28,34.81,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-27,35.3,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-24,36.58,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-23,36.71,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-22,37.41,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-21,38.26,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-20,38.34,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-17,37.87,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-16,36.84,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-15,36.47,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-14,34.72,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-13,33.99,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-10,33.92,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-09,34.29,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-08,33.78,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-07,34.21,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-06,34.89,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-03,34.53,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-02,35.42,Quandl
OPEC/ORB,Petroleo OPEC,2004-12-01,38.03,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-30,39.77,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-29,39.46,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-26,38.89,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-25,39.06,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-24,38.95,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-23,38.69,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-22,38.62,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-19,37.53,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-18,36.2,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-17,35.49,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-16,35.94,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-15,36.11,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-12,36.96,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-11,37.16,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-10,37.73,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-09,38.03,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-08,38.67,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-05,38.56,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-04,40.53,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-03,41.44,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-02,41.98,Quandl
OPEC/ORB,Petroleo OPEC,2004-11-01,43.31,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-29,43.39,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-28,43.59,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-27,44.75,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-26,45.48,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-25,46.06,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-22,46.52,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-21,46.61,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-20,45.87,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-19,44.98,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-18,45.47,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-15,46.14,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-14,45.48,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-13,44.99,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-12,46.49,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-11,46.04,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-08,45.19,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-07,45.08,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-06,44.26,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-05,43.8,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-04,43.28,Quandl
OPEC/ORB,Petroleo OPEC,2004-10-01,43.29,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-30,43.39,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-29,43.13,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-28,43.54,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-27,42.9,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-24,42.31,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-23,42.27,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-22,41.75,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-21,40.71,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-20,40.2,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-17,39.5,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-16,38.44,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-15,39.02,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-14,39.07,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-13,38.3,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-10,38.82,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-09,38.74,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-08,38.19,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-07,38.13,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-06,38.66,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-03,39.12,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-02,39.68,Quandl
OPEC/ORB,Petroleo OPEC,2004-09-01,38.81,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-31,38.15,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-30,38.48,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-27,39.05,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-26,39.02,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-25,40.45,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-24,41.43,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-23,42.27,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-20,43.16,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-19,42.6,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-18,42.07,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-17,41.75,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-16,41.7,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-13,41.33,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-12,40.76,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-11,40.08,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-10,40,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-09,40.04,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-06,39.67,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-05,39.55,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-04,39.29,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-03,39.33,Quandl
OPEC/ORB,Petroleo OPEC,2004-08-02,39.04,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-30,38.69,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-29,37.94,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-28,37.95,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-27,37.27,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-26,37.02,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-23,36.96,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-22,36.6,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-21,36.16,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-20,36.49,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-19,36.89,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-16,36.81,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-15,36.58,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-14,35.79,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-13,35.13,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-12,35.83,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-09,36.05,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-08,35.91,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-07,35.47,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-06,35.58,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-05,34.88,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-02,34.75,Quandl
OPEC/ORB,Petroleo OPEC,2004-07-01,34,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-30,32.68,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-29,32.5,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-28,33.07,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-25,33.95,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-24,34.1,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-23,34.24,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-22,34.36,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-21,34.65,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-18,35.19,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-17,34.69,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-16,33.93,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-15,33.72,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-14,34.29,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-11,34.59,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-10,34.59,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-09,33.91,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-08,34.45,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-07,34.64,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-04,34.94,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-03,35.86,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-02,36.8,Quandl
OPEC/ORB,Petroleo OPEC,2004-06-01,37.64,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-31,36.17,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-28,36.01,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-27,36.02,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-26,36.99,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-25,37.36,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-24,37.05,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-21,36.4,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-20,37.44,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-19,37.12,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-18,36.93,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-17,37.72,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-14,37.67,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-13,36.93,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-12,36.74,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-11,35.57,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-10,35.42,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-07,36.12,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-06,35.88,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-05,35.3,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-04,34.71,Quandl
OPEC/ORB,Petroleo OPEC,2004-05-03,34.13,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-30,33.99,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-29,33.33,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-28,33.67,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-27,33.32,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-26,32.87,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-23,32.58,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-22,32.5,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-21,32.15,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-20,32.45,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-19,32.89,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-16,32.85,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-15,32.54,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-14,32.1,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-13,32.6,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-12,32.92,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-08,32.37,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-07,31.32,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-06,30.22,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-05,29.9,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-02,30.18,Quandl
OPEC/ORB,Petroleo OPEC,2004-04-01,30.79,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-31,31.49,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-30,31.7,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-29,31.13,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-26,31.57,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-25,31.93,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-24,32.85,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-23,32.83,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-22,32.46,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-19,33.01,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-18,33.03,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-17,32.95,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-16,32.59,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-15,32.3,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-12,31.94,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-11,31.95,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-10,31.67,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-09,32.3,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-08,32.59,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-05,32.75,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-04,32.05,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-03,31.82,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-02,32.48,Quandl
OPEC/ORB,Petroleo OPEC,2004-03-01,31.82,Quandl
OPEC/ORB,Petroleo OPEC,2004-02-27,31.13,Quandl
